# Testes analiticos, nao cotacao nem previsao comercial.
# Base hipotetica: spread=25 bps, tarifa fixa=R$40 e carry=4 bps.
# IOF incerto: BENS_SERVICOS OUT=38 bps e ATIVOS_VIRTUAIS OUT=350 bps na base.
# Cada Ordem e uma posicao liquida; nao ha deducao adicional de autonetting.
# Cada semente representa uma carteira-ano sintetica de 365 dias.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,cenario,descricao,spread_bps,tarifa_fixa_brl,carry_bps,iof_bens_servicos_out_bps,iof_ativos_virtuais_out_bps,economia_base_bps,efeito_spread_bps,efeito_tarifa_bps,efeito_carry_bps,efeito_iof_bens_servicos_bps,efeito_iof_ativos_virtuais_bps,economia_estressada_bps,economia_positiva
equilibrado,12,7,365,139,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,123.723061,0.000000,0.000000,-0.000000,0.000000,0.000000,123.723061,True
equilibrado,12,7,365,139,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,123.723061,-19.974325,0.000000,-0.000000,0.000000,0.000000,103.748736,True
equilibrado,12,7,365,139,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,123.723061,0.000000,-1.211320,-0.000000,0.000000,0.000000,122.511741,True
equilibrado,12,7,365,139,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,123.723061,0.000000,0.000000,-0.000000,-5.398001,-35.229320,83.095740,True
equilibrado,12,7,365,139,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,123.723061,-19.974325,-1.211320,-0.000000,-5.398001,-35.229320,61.910095,True
equilibrado,12,7,365,139,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,123.723061,0.000000,0.000000,-16.778433,0.000000,0.000000,106.944628,True
equilibrado,12,7,365,139,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,123.723061,-19.974325,-1.211320,-16.778433,-5.398001,-35.229320,45.131662,True
equilibrado,12,7,365,139,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,123.723061,0.000000,0.000000,3.195892,0.000000,0.000000,126.918953,True
equilibrado,12,1,365,140,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,128.028833,0.000000,0.000000,-0.000000,0.000000,0.000000,128.028833,True
equilibrado,12,1,365,140,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,128.028833,-21.600350,0.000000,-0.000000,0.000000,0.000000,106.428483,True
equilibrado,12,1,365,140,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,128.028833,0.000000,-1.226720,-0.000000,0.000000,0.000000,126.802113,True
equilibrado,12,1,365,140,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,128.028833,0.000000,0.000000,-0.000000,-6.455835,-36.428826,85.144172,True
equilibrado,12,1,365,140,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,128.028833,-21.600350,-1.226720,-0.000000,-6.455835,-36.428826,62.317102,True
equilibrado,12,1,365,140,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,128.028833,0.000000,0.000000,-18.144294,0.000000,0.000000,109.884539,True
equilibrado,12,1,365,140,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,128.028833,-21.600350,-1.226720,-18.144294,-6.455835,-36.428826,44.172808,True
equilibrado,12,1,365,140,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,128.028833,0.000000,0.000000,3.456056,0.000000,0.000000,131.484889,True
equilibrado,12,7,365,140,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,131.490251,0.000000,0.000000,-0.000000,0.000000,0.000000,131.490251,True
equilibrado,12,7,365,140,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,131.490251,-21.768250,0.000000,-0.000000,0.000000,0.000000,109.722001,True
equilibrado,12,7,365,140,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,131.490251,0.000000,-1.229200,-0.000000,0.000000,0.000000,130.261051,True
equilibrado,12,7,365,140,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,131.490251,0.000000,0.000000,-0.000000,-6.210399,-40.690920,84.588933,True
equilibrado,12,7,365,140,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,131.490251,-21.768250,-1.229200,-0.000000,-6.210399,-40.690920,61.591483,True
equilibrado,12,7,365,140,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,131.490251,0.000000,0.000000,-18.285330,0.000000,0.000000,113.204921,True
equilibrado,12,7,365,140,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,131.490251,-21.768250,-1.229200,-18.285330,-6.210399,-40.690920,43.306153,True
equilibrado,12,7,365,140,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,131.490251,0.000000,0.000000,3.482920,0.000000,0.000000,134.973171,True
equilibrado,12,1,365,141,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,113.828164,0.000000,0.000000,-0.000000,0.000000,0.000000,113.828164,True
equilibrado,12,1,365,141,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,113.828164,-19.631075,0.000000,-0.000000,0.000000,0.000000,94.197089,True
equilibrado,12,1,365,141,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,113.828164,0.000000,-1.151840,-0.000000,0.000000,0.000000,112.676324,True
equilibrado,12,1,365,141,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,113.828164,0.000000,0.000000,-0.000000,-6.314264,-37.784775,69.729125,True
equilibrado,12,1,365,141,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,113.828164,-19.631075,-1.151840,-0.000000,-6.314264,-37.784775,48.946210,True
equilibrado,12,1,365,141,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,113.828164,0.000000,0.000000,-16.490103,0.000000,0.000000,97.338061,True
equilibrado,12,1,365,141,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,113.828164,-19.631075,-1.151840,-16.490103,-6.314264,-37.784775,32.456107,True
equilibrado,12,1,365,141,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,113.828164,0.000000,0.000000,3.140972,0.000000,0.000000,116.969136,True
equilibrado,12,7,365,141,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,113.938668,0.000000,0.000000,-0.000000,0.000000,0.000000,113.938668,True
equilibrado,12,7,365,141,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,113.938668,-19.631075,0.000000,-0.000000,0.000000,0.000000,94.307593,True
equilibrado,12,7,365,141,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,113.938668,0.000000,-1.153440,-0.000000,0.000000,0.000000,112.785228,True
equilibrado,12,7,365,141,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,113.938668,0.000000,0.000000,-0.000000,-6.300999,-39.479377,68.158292,True
equilibrado,12,7,365,141,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,113.938668,-19.631075,-1.153440,-0.000000,-6.300999,-39.479377,47.373777,True
equilibrado,12,7,365,141,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,113.938668,0.000000,0.000000,-16.490103,0.000000,0.000000,97.448565,True
equilibrado,12,7,365,141,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,113.938668,-19.631075,-1.153440,-16.490103,-6.300999,-39.479377,30.883674,True
equilibrado,12,7,365,141,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,113.938668,0.000000,0.000000,3.140972,0.000000,0.000000,117.079640,True
equilibrado,12,1,365,142,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,125.676551,0.000000,0.000000,-0.000000,0.000000,0.000000,125.676551,True
equilibrado,12,1,365,142,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,125.676551,-20.676175,0.000000,-0.000000,0.000000,0.000000,105.000376,True
equilibrado,12,1,365,142,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,125.676551,0.000000,-1.421160,-0.000000,0.000000,0.000000,124.255391,True
equilibrado,12,1,365,142,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,125.676551,0.000000,0.000000,-0.000000,-5.943189,-46.088088,73.645274,True
equilibrado,12,1,365,142,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,125.676551,-20.676175,-1.421160,-0.000000,-5.943189,-46.088088,51.547939,True
equilibrado,12,1,365,142,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,125.676551,0.000000,0.000000,-17.367987,0.000000,0.000000,108.308564,True
equilibrado,12,1,365,142,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,125.676551,-20.676175,-1.421160,-17.367987,-5.943189,-46.088088,34.179952,True
equilibrado,12,1,365,142,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,125.676551,0.000000,0.000000,3.308188,0.000000,0.000000,128.984739,True
equilibrado,12,7,365,142,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,127.790922,0.000000,0.000000,-0.000000,0.000000,0.000000,127.790922,True
equilibrado,12,7,365,142,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,127.790922,-20.849325,0.000000,-0.000000,0.000000,0.000000,106.941597,True
equilibrado,12,7,365,142,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,127.790922,0.000000,-1.428000,-0.000000,0.000000,0.000000,126.362922,True
equilibrado,12,7,365,142,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,127.790922,0.000000,0.000000,-0.000000,-5.867854,-48.030178,73.892890,True
equilibrado,12,7,365,142,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,127.790922,-20.849325,-1.428000,-0.000000,-5.867854,-48.030178,51.615565,True
equilibrado,12,7,365,142,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,127.790922,0.000000,0.000000,-17.513433,0.000000,0.000000,110.277489,True
equilibrado,12,7,365,142,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,127.790922,-20.849325,-1.428000,-17.513433,-5.867854,-48.030178,34.102132,True
equilibrado,12,7,365,142,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,127.790922,0.000000,0.000000,3.335892,0.000000,0.000000,131.126814,True
equilibrado,12,1,365,143,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,113.256032,0.000000,0.000000,-0.000000,0.000000,0.000000,113.256032,True
equilibrado,12,1,365,143,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,113.256032,-19.098050,0.000000,-0.000000,0.000000,0.000000,94.157982,True
equilibrado,12,1,365,143,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,113.256032,0.000000,-1.195200,-0.000000,0.000000,0.000000,112.060832,True
equilibrado,12,1,365,143,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,113.256032,0.000000,0.000000,-0.000000,-5.686507,-36.595178,70.974347,True
equilibrado,12,1,365,143,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,113.256032,-19.098050,-1.195200,-0.000000,-5.686507,-36.595178,50.681097,True
equilibrado,12,1,365,143,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,113.256032,0.000000,0.000000,-16.042362,0.000000,0.000000,97.213670,True
equilibrado,12,1,365,143,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,113.256032,-19.098050,-1.195200,-16.042362,-5.686507,-36.595178,34.638735,True
equilibrado,12,1,365,143,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,113.256032,0.000000,0.000000,3.055688,0.000000,0.000000,116.311720,True
equilibrado,12,7,365,143,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,115.094695,0.000000,0.000000,-0.000000,0.000000,0.000000,115.094695,True
equilibrado,12,7,365,143,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,115.094695,-19.295700,0.000000,-0.000000,0.000000,0.000000,95.798995,True
equilibrado,12,7,365,143,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,115.094695,0.000000,-1.201560,-0.000000,0.000000,0.000000,113.893135,True
equilibrado,12,7,365,143,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,115.094695,0.000000,0.000000,-0.000000,-5.670351,-39.534635,69.889710,True
equilibrado,12,7,365,143,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,115.094695,-19.295700,-1.201560,-0.000000,-5.670351,-39.534635,49.392450,True
equilibrado,12,7,365,143,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,115.094695,0.000000,0.000000,-16.208388,0.000000,0.000000,98.886307,True
equilibrado,12,7,365,143,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,115.094695,-19.295700,-1.201560,-16.208388,-5.670351,-39.534635,33.184062,True
equilibrado,12,7,365,143,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,115.094695,0.000000,0.000000,3.087312,0.000000,0.000000,118.182007,True
equilibrado,12,1,365,144,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,139.240644,0.000000,0.000000,-0.000000,0.000000,0.000000,139.240644,True
equilibrado,12,1,365,144,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,139.240644,-22.826625,0.000000,-0.000000,0.000000,0.000000,116.414019,True
equilibrado,12,1,365,144,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,139.240644,0.000000,-1.134920,-0.000000,0.000000,0.000000,138.105724,True
equilibrado,12,1,365,144,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,139.240644,0.000000,0.000000,-0.000000,-6.548304,-38.595267,94.097073,True
equilibrado,12,1,365,144,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,139.240644,-22.826625,-1.134920,-0.000000,-6.548304,-38.595267,70.135528,True
equilibrado,12,1,365,144,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,139.240644,0.000000,0.000000,-19.174365,0.000000,0.000000,120.066279,True
equilibrado,12,1,365,144,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,139.240644,-22.826625,-1.134920,-19.174365,-6.548304,-38.595267,50.961163,True
equilibrado,12,1,365,144,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,139.240644,0.000000,0.000000,3.652260,0.000000,0.000000,142.892904,True
equilibrado,12,7,365,144,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,139.493645,0.000000,0.000000,-0.000000,0.000000,0.000000,139.493645,True
equilibrado,12,7,365,144,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,139.493645,-22.853425,0.000000,-0.000000,0.000000,0.000000,116.640220,True
equilibrado,12,7,365,144,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,139.493645,0.000000,-1.137960,-0.000000,0.000000,0.000000,138.355685,True
equilibrado,12,7,365,144,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,139.493645,0.000000,0.000000,-0.000000,-6.548304,-38.798855,94.146486,True
equilibrado,12,7,365,144,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,139.493645,-22.853425,-1.137960,-0.000000,-6.548304,-38.798855,70.155101,True
equilibrado,12,7,365,144,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,139.493645,0.000000,0.000000,-19.196877,0.000000,0.000000,120.296768,True
equilibrado,12,7,365,144,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,139.493645,-22.853425,-1.137960,-19.196877,-6.548304,-38.798855,50.958224,True
equilibrado,12,7,365,144,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,139.493645,0.000000,0.000000,3.656548,0.000000,0.000000,143.150193,True
equilibrado,12,1,365,145,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,122.398977,0.000000,0.000000,-0.000000,0.000000,0.000000,122.398977,True
equilibrado,12,1,365,145,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,122.398977,-20.657700,0.000000,-0.000000,0.000000,0.000000,101.741277,True
equilibrado,12,1,365,145,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,122.398977,0.000000,-1.287720,-0.000000,0.000000,0.000000,121.111257,True
equilibrado,12,1,365,145,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,122.398977,0.000000,0.000000,-0.000000,-6.351942,-36.289761,79.757274,True
equilibrado,12,1,365,145,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,122.398977,-20.657700,-1.287720,-0.000000,-6.351942,-36.289761,57.811854,True
equilibrado,12,1,365,145,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,122.398977,0.000000,0.000000,-17.352468,0.000000,0.000000,105.046509,True
equilibrado,12,1,365,145,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,122.398977,-20.657700,-1.287720,-17.352468,-6.351942,-36.289761,40.459386,True
equilibrado,12,1,365,145,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,122.398977,0.000000,0.000000,3.305232,0.000000,0.000000,125.704209,True
equilibrado,12,7,365,145,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,122.954533,0.000000,0.000000,-0.000000,0.000000,0.000000,122.954533,True
equilibrado,12,7,365,145,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,122.954533,-20.694975,0.000000,-0.000000,0.000000,0.000000,102.259558,True
equilibrado,12,7,365,145,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,122.954533,0.000000,-1.296360,-0.000000,0.000000,0.000000,121.658173,True
equilibrado,12,7,365,145,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,122.954533,0.000000,0.000000,-0.000000,-6.324381,-38.513976,78.116176,True
equilibrado,12,7,365,145,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,122.954533,-20.694975,-1.296360,-0.000000,-6.324381,-38.513976,56.124841,True
equilibrado,12,7,365,145,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,122.954533,0.000000,0.000000,-17.383779,0.000000,0.000000,105.570754,True
equilibrado,12,7,365,145,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,122.954533,-20.694975,-1.296360,-17.383779,-6.324381,-38.513976,38.741062,True
equilibrado,12,7,365,145,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,122.954533,0.000000,0.000000,3.311196,0.000000,0.000000,126.265729,True
equilibrado,12,1,365,146,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,114.673159,0.000000,0.000000,-0.000000,0.000000,0.000000,114.673159,True
equilibrado,12,1,365,146,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,114.673159,-19.943325,0.000000,-0.000000,0.000000,0.000000,94.729834,True
equilibrado,12,1,365,146,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,114.673159,0.000000,-1.198440,-0.000000,0.000000,0.000000,113.474719,True
equilibrado,12,1,365,146,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,114.673159,0.000000,0.000000,-0.000000,-6.471017,-39.635642,68.566500,True
equilibrado,12,1,365,146,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,114.673159,-19.943325,-1.198440,-0.000000,-6.471017,-39.635642,47.424735,True
equilibrado,12,1,365,146,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,114.673159,0.000000,0.000000,-16.752393,0.000000,0.000000,97.920766,True
equilibrado,12,1,365,146,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,114.673159,-19.943325,-1.198440,-16.752393,-6.471017,-39.635642,30.672342,True
equilibrado,12,1,365,146,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,114.673159,0.000000,0.000000,3.190932,0.000000,0.000000,117.864091,True
equilibrado,12,7,365,146,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,116.791364,0.000000,0.000000,-0.000000,0.000000,0.000000,116.791364,True
equilibrado,12,7,365,146,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,116.791364,-20.141500,0.000000,-0.000000,0.000000,0.000000,96.649864,True
equilibrado,12,7,365,146,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,116.791364,0.000000,-1.207120,-0.000000,0.000000,0.000000,115.584244,True
equilibrado,12,7,365,146,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,116.791364,0.000000,0.000000,-0.000000,-6.421655,-41.304736,69.064974,True
equilibrado,12,7,365,146,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,116.791364,-20.141500,-1.207120,-0.000000,-6.421655,-41.304736,47.716354,True
equilibrado,12,7,365,146,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,116.791364,0.000000,0.000000,-16.918860,0.000000,0.000000,99.872504,True
equilibrado,12,7,365,146,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,116.791364,-20.141500,-1.207120,-16.918860,-6.421655,-41.304736,30.797494,True
equilibrado,12,7,365,146,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,116.791364,0.000000,0.000000,3.222640,0.000000,0.000000,120.014004,True
